"w_geocode","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate","county","tract"
"360810534011007",6,1,4,1,0,4,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,6,0,2,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810534011008",6,0,4,2,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,2,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810534011010",31,12,17,2,16,10,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,2,0,10,3,0,16,0,2,29,2,6,1,7,5,15,16,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810534012002",6,0,2,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,6,0,1,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810534012003",7,1,4,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5,1,0,0,0,5,2,3,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810534012007",2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810534012008",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810535011000",307,22,201,84,22,27,258,0,0,0,216,2,45,2,0,0,0,0,0,0,42,0,0,0,0,0,0,247,39,5,10,1,5,204,103,48,70,82,85,280,27,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011001",371,40,225,106,34,77,260,0,0,0,138,53,50,0,0,0,0,0,0,0,0,130,0,0,0,0,0,256,64,4,37,2,8,249,122,57,81,89,104,216,155,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011002",137,15,74,48,24,41,72,0,0,0,33,14,44,7,0,1,0,10,11,0,0,0,1,0,0,16,0,88,7,2,38,0,2,98,39,29,23,29,41,106,31,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011003",92,13,56,23,17,28,47,0,0,0,36,7,35,11,0,0,0,0,0,0,0,0,0,0,1,2,0,48,3,0,41,0,0,75,17,14,22,22,21,67,25,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011004",21,4,4,13,10,5,6,0,0,0,1,0,4,0,0,0,0,5,0,0,0,0,0,0,4,7,0,8,0,0,13,0,0,20,1,4,3,4,6,14,7,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011005",12,0,7,5,6,6,0,0,0,0,0,4,0,2,0,0,0,3,0,0,0,0,0,0,3,0,0,9,0,0,3,0,0,10,2,2,0,4,6,10,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011006",6,0,6,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,2,4,2,0,3,1,4,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011007",3,0,3,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011009",35,5,19,11,2,7,26,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,1,1,0,0,28,7,4,5,12,9,27,8,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011010",50,8,20,22,10,14,26,0,0,0,7,0,22,0,0,0,14,3,1,0,0,0,0,0,3,0,0,32,3,0,15,0,0,40,10,7,6,11,18,35,15,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535011011",3,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053501"
"360810535021000",1447,276,827,344,186,404,857,0,0,0,27,259,525,96,267,0,0,31,120,88,15,0,0,0,6,4,9,821,376,18,202,2,28,881,566,239,305,348,279,1118,329,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053502"
"360810535021002",342,70,225,47,97,116,129,0,0,0,13,28,66,10,3,0,0,6,2,0,10,0,0,165,1,0,38,186,69,2,77,0,8,285,57,57,61,81,73,211,131,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053502"
"360810536011002",2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053601"
"360810536011003",2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053601"
"360810536012003",3,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053601"
"360810536012005",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053601"
"360810538001000",19,4,12,3,1,4,14,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,8,11,6,2,4,3,18,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053800"
"360810538001001",4,0,3,1,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053800"
"360810538001004",4,0,1,3,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053800"
"360810538002000",132,15,82,35,4,26,102,0,0,0,0,0,0,3,0,0,0,0,0,0,0,125,0,0,4,0,0,73,47,0,11,0,1,106,26,17,26,29,45,51,81,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053800"
"360810538002003",2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053800"
"360810538002004",4,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053800"
"360810539011000",55,7,31,17,2,36,17,0,0,0,0,48,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,42,6,0,4,0,3,19,36,11,15,14,8,24,31,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539011001",248,46,143,59,12,38,198,0,0,0,193,5,27,14,0,0,0,0,0,0,0,0,0,0,1,8,0,155,63,4,21,1,4,166,82,40,44,69,49,224,24,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539011002",8,0,6,2,4,4,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,3,1,1,3,3,5,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539011003",42,5,19,18,12,9,21,0,0,0,0,5,22,5,0,0,0,0,0,0,10,0,0,0,0,0,0,18,1,0,23,0,0,37,5,8,7,4,18,28,14,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539011004",19,2,12,5,4,13,2,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,16,0,0,18,1,3,2,1,11,12,7,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539011005",354,56,195,103,43,88,223,0,0,0,0,48,260,15,0,6,0,7,9,0,0,0,0,6,3,0,0,185,55,0,101,0,13,282,72,47,82,79,90,261,93,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539011006",118,21,61,36,12,35,71,0,0,0,0,15,14,8,0,0,0,0,0,0,64,0,0,5,9,3,0,85,7,0,24,1,1,80,38,13,22,31,31,84,34,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539011008",14,2,8,4,0,6,8,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,6,0,4,0,0,8,6,5,2,3,2,11,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539011009",25,3,16,6,2,6,17,0,0,0,6,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,1,0,3,19,6,3,4,10,5,10,15,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539011010",3,0,3,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539012000",9,1,6,2,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,4,1,1,2,0,1,6,3,1,1,3,3,3,6,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539012001",3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539012002",27,3,11,13,1,12,14,0,0,0,10,0,13,0,0,0,0,2,0,0,0,0,0,1,1,0,0,18,1,0,8,0,0,24,3,5,7,4,8,18,9,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539012004",13,0,10,3,2,9,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,1,0,8,0,0,5,0,0,9,4,4,6,1,2,8,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539012005",19,3,13,3,4,10,5,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,5,14,4,5,4,3,11,8,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539012006",110,9,70,31,13,26,71,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,97,0,0,7,0,34,29,0,44,0,3,94,16,16,22,27,36,38,72,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539012007",72,8,49,15,4,10,58,0,0,0,3,1,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,41,23,1,6,1,0,54,18,6,13,19,26,29,43,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539013000",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539013001",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539013002",10,2,5,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,4,0,0,7,0,0,0,0,3,4,6,5,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539013003",15,0,9,6,1,3,11,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,2,0,4,2,0,9,0,0,14,1,3,3,5,4,7,8,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053901"
"360810539021000",12,0,9,3,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,5,7,2,7,2,1,9,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053902"
"360810540001000",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540001001",41,7,24,10,3,8,30,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,7,0,3,22,19,7,5,17,5,34,7,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540001003",4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,3,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540001004",57,16,31,10,8,17,32,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,19,0,0,33,10,1,13,0,0,43,14,9,8,17,7,37,20,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540001005",13,1,8,4,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,6,0,0,0,1,12,1,1,3,5,3,3,10,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540001010",18,1,14,3,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,3,0,12,0,0,15,3,3,5,3,6,17,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540002000",400,46,255,99,19,50,331,0,0,0,344,0,23,4,4,0,0,0,0,0,0,0,0,0,0,25,0,296,59,4,28,0,13,301,99,63,94,93,104,354,46,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540002001",42,6,26,10,14,18,10,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,0,30,8,0,3,0,1,31,11,5,7,12,12,31,11,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540002004",4,0,3,1,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,3,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540002008",57,18,30,9,7,24,26,0,0,0,0,0,0,0,51,0,0,0,0,0,4,0,2,0,0,0,0,28,24,2,2,0,1,33,24,14,7,11,7,40,17,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540003000",25,7,13,5,8,11,6,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,11,2,0,14,4,0,7,0,0,19,6,4,6,4,4,15,10,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540003001",6,0,4,2,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,6,0,2,1,2,1,5,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540003002",79,28,38,13,25,30,24,0,0,0,0,0,0,8,0,0,0,0,0,40,0,0,19,0,12,0,0,25,42,0,9,0,3,72,7,9,5,17,20,30,49,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540003003",30,8,15,7,4,9,17,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,7,18,0,5,0,0,30,0,1,7,6,8,18,12,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540003004",65,13,45,7,9,10,46,0,0,0,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,2,4,0,2,48,17,11,16,15,10,55,10,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540003006",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540003007",10,3,3,4,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,8,0,0,0,0,9,1,1,1,2,3,4,6,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810540003008",34,10,16,8,3,14,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32,0,0,0,0,0,18,13,0,1,0,2,23,11,3,4,8,9,9,25,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054000"
"360810542001001",7,0,7,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,3,3,0,1,0,0,6,1,2,1,0,4,3,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542002003",158,16,109,33,2,14,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,85,55,0,16,0,2,129,29,17,22,43,60,65,93,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542002006",2,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542003000",3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,3,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542003001",3,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,3,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542003003",26,11,6,9,19,1,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,15,0,0,0,5,0,4,18,1,3,0,0,23,3,3,6,2,4,9,17,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542003004",12,1,7,4,2,9,1,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,2,3,0,4,1,0,7,0,0,11,1,5,2,0,4,7,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542003005",9,0,6,3,1,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,6,2,0,0,0,1,5,4,2,1,5,1,4,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542003006",25,3,17,5,3,12,10,0,0,0,7,0,3,0,0,0,0,0,0,13,0,0,0,0,1,1,0,11,11,1,0,0,2,16,9,2,6,8,6,20,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542003007",17,0,13,4,11,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,8,7,0,2,0,0,13,4,2,8,6,1,14,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542003008",5,0,5,0,2,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,1,1,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542003009",33,2,22,9,10,12,11,0,0,0,9,0,0,0,4,0,4,0,0,0,4,0,1,0,9,2,0,5,14,2,12,0,0,31,2,9,9,5,8,17,16,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542004004",13,4,4,5,0,11,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,5,4,0,4,0,0,10,3,3,1,2,3,2,11,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542004005",7,1,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,3,0,0,0,0,4,3,1,2,2,1,3,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810542004007",46,7,27,12,8,17,21,0,0,0,0,1,0,1,0,0,10,1,0,0,0,0,20,0,13,0,0,22,20,0,4,0,0,36,10,9,10,6,14,18,28,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054200"
"360810545001000",3,0,2,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810545001001",192,29,143,20,1,14,177,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,110,71,3,1,0,7,127,65,43,27,62,31,179,13,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810545001002",4,0,1,3,0,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,1,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810545002000",15,1,9,5,2,3,10,0,0,0,4,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,10,1,0,4,0,0,12,3,1,5,3,5,9,6,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810545002001",13,1,11,1,1,5,7,0,0,0,2,0,0,1,1,0,0,0,3,0,0,0,0,0,0,6,0,12,1,0,0,0,0,3,10,4,1,5,2,8,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810545002002",7,0,5,2,4,3,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,5,2,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810545002003",12,0,11,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,6,0,0,7,0,1,4,0,0,11,1,3,1,3,5,11,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810545003000",20,0,8,12,7,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,18,1,0,0,0,1,12,8,5,2,7,6,9,11,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810545003001",1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810545003002",182,21,119,42,11,27,144,0,0,0,0,0,0,2,0,0,0,0,0,0,0,162,0,0,18,0,0,102,60,0,15,0,5,135,47,22,34,41,64,78,104,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054500"
"360810547001000",3,0,2,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547001001",28,4,19,5,6,19,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,21,0,0,23,2,0,2,0,1,22,6,4,10,3,7,19,9,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547001002",37,10,20,7,12,21,4,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,2,0,2,8,0,23,6,1,7,0,0,25,12,3,10,9,5,21,16,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547001003",11,1,5,5,3,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,3,0,0,6,5,2,4,1,3,7,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547001004",11,1,7,3,3,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,2,0,8,0,0,3,0,0,4,7,3,4,1,2,5,6,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547002000",55,10,40,5,14,32,9,0,0,0,3,0,0,8,6,0,0,2,2,0,2,0,0,0,30,2,0,41,2,2,6,2,2,31,24,12,15,12,6,39,16,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547002001",6,2,4,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,1,0,0,0,2,4,0,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547002002",19,1,15,3,9,6,4,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,1,5,4,0,0,13,2,1,3,0,0,12,7,5,4,6,3,9,10,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547003000",6,1,5,0,2,4,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,6,0,0,2,0,3,3,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547003001",7,0,3,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,2,0,1,4,3,1,3,0,3,4,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810547003002",33,13,14,6,5,13,15,0,0,0,2,0,0,5,0,1,0,0,1,0,1,0,21,1,0,1,0,13,2,2,15,0,1,24,9,1,0,4,15,13,20,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054700"
"360810548001000",9,1,6,2,2,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,6,2,0,1,0,0,1,8,4,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054800"
"360810548001001",14,3,8,3,1,3,10,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,4,0,0,13,1,1,2,3,5,8,6,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054800"
"360810548001002",1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054800"
"360810548001004",872,140,421,311,43,140,689,0,0,0,0,0,863,9,0,0,0,0,0,0,0,0,0,0,0,0,0,481,261,21,77,5,27,620,252,161,195,216,160,742,130,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054800"
"360810548002000",3,0,1,2,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054800"
"360810548002001",2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081054800"
