"metric_month","industry","pickup_dropoff","locationid","borough","zone","trip_count"
"2019-11-01","Yellow Taxi","Drop-off","202","Manhattan","Roosevelt Island","2686"
"2019-11-01","Yellow Taxi","Pick-up","202","Manhattan","Roosevelt Island","276"
"2019-11-01","Yellow Taxi","Drop-off","203","Queens","Rosedale","1511"
"2019-11-01","Yellow Taxi","Pick-up","203","Queens","Rosedale","302"
"2019-11-01","Yellow Taxi","Drop-off","204","Staten Island","Rossville/Woodrow","42"
"2019-11-01","Yellow Taxi","Pick-up","204","Staten Island","Rossville/Woodrow","5"
"2019-11-01","Yellow Taxi","Drop-off","205","Queens","Saint Albans","1473"
"2019-11-01","Yellow Taxi","Pick-up","205","Queens","Saint Albans","647"
"2019-11-01","Yellow Taxi","Drop-off","206","Staten Island","Saint George/New Brighton","155"
"2019-11-01","Yellow Taxi","Pick-up","206","Staten Island","Saint George/New Brighton","25"
"2019-11-01","Yellow Taxi","Drop-off","207","Queens","Saint Michaels Cemetery/Woodside","483"
"2019-11-01","Yellow Taxi","Pick-up","207","Queens","Saint Michaels Cemetery/Woodside","372"
"2019-11-01","Yellow Taxi","Drop-off","208","Bronx","Schuylerville/Edgewater Park","842"
"2019-11-01","Yellow Taxi","Pick-up","208","Bronx","Schuylerville/Edgewater Park","229"
"2019-11-01","Yellow Taxi","Drop-off","209","Manhattan","Seaport","19493"
"2019-11-01","Yellow Taxi","Pick-up","209","Manhattan","Seaport","13631"
"2019-11-01","Yellow Taxi","Drop-off","210","Brooklyn","Sheepshead Bay","1191"
"2019-11-01","Yellow Taxi","Pick-up","210","Brooklyn","Sheepshead Bay","383"
"2019-11-01","Yellow Taxi","Drop-off","211","Manhattan","SoHo","56734"
"2019-11-01","Yellow Taxi","Pick-up","211","Manhattan","SoHo","55145"
"2019-11-01","Yellow Taxi","Drop-off","212","Bronx","Soundview/Bruckner","845"
"2019-11-01","Yellow Taxi","Pick-up","212","Bronx","Soundview/Bruckner","226"
"2019-11-01","Yellow Taxi","Drop-off","213","Bronx","Soundview/Castle Hill","1369"
"2019-11-01","Yellow Taxi","Pick-up","213","Bronx","Soundview/Castle Hill","563"
"2019-11-01","Yellow Taxi","Drop-off","214","Staten Island","South Beach/Dongan Hills","142"
"2019-11-01","Yellow Taxi","Pick-up","214","Staten Island","South Beach/Dongan Hills","27"
"2019-11-01","Yellow Taxi","Drop-off","215","Queens","South Jamaica","2358"
"2019-11-01","Yellow Taxi","Pick-up","215","Queens","South Jamaica","1187"
"2019-11-01","Yellow Taxi","Drop-off","216","Queens","South Ozone Park","4526"
"2019-11-01","Yellow Taxi","Pick-up","216","Queens","South Ozone Park","1218"
"2019-11-01","Yellow Taxi","Drop-off","217","Brooklyn","South Williamsburg","2336"
"2019-11-01","Yellow Taxi","Pick-up","217","Brooklyn","South Williamsburg","440"
"2019-11-01","Yellow Taxi","Drop-off","218","Queens","Springfield Gardens North","2108"
"2019-11-01","Yellow Taxi","Pick-up","218","Queens","Springfield Gardens North","559"
"2019-11-01","Yellow Taxi","Drop-off","219","Queens","Springfield Gardens South","2882"
"2019-11-01","Yellow Taxi","Pick-up","219","Queens","Springfield Gardens South","614"
"2019-11-01","Yellow Taxi","Drop-off","220","Bronx","Spuyten Duyvil/Kingsbridge","2718"
"2019-11-01","Yellow Taxi","Pick-up","220","Bronx","Spuyten Duyvil/Kingsbridge","311"
"2019-11-01","Yellow Taxi","Drop-off","221","Staten Island","Stapleton","120"
"2019-11-01","Yellow Taxi","Pick-up","221","Staten Island","Stapleton","7"
"2019-11-01","Yellow Taxi","Drop-off","222","Brooklyn","Starrett City","648"
"2019-11-01","Yellow Taxi","Pick-up","222","Brooklyn","Starrett City","332"
"2019-11-01","Yellow Taxi","Drop-off","223","Queens","Steinway","12452"
"2019-11-01","Yellow Taxi","Pick-up","223","Queens","Steinway","3318"
"2019-11-01","Yellow Taxi","Drop-off","224","Manhattan","Stuy Town/Peter Cooper Village","26632"
"2019-11-01","Yellow Taxi","Pick-up","224","Manhattan","Stuy Town/Peter Cooper Village","12904"
"2019-11-01","Yellow Taxi","Drop-off","225","Brooklyn","Stuyvesant Heights","5755"
"2019-11-01","Yellow Taxi","Pick-up","225","Brooklyn","Stuyvesant Heights","998"
"2019-11-01","Yellow Taxi","Drop-off","226","Queens","Sunnyside","14984"
"2019-11-01","Yellow Taxi","Pick-up","226","Queens","Sunnyside","9118"
"2019-11-01","Yellow Taxi","Drop-off","227","Brooklyn","Sunset Park East","1530"
"2019-11-01","Yellow Taxi","Pick-up","227","Brooklyn","Sunset Park East","228"
"2019-11-01","Yellow Taxi","Drop-off","228","Brooklyn","Sunset Park West","3824"
"2019-11-01","Yellow Taxi","Pick-up","228","Brooklyn","Sunset Park West","629"
"2019-11-01","Yellow Taxi","Drop-off","229","Manhattan","Sutton Place/Turtle Bay North","130044"
"2019-11-01","Yellow Taxi","Pick-up","229","Manhattan","Sutton Place/Turtle Bay North","129967"
"2019-11-01","Yellow Taxi","Drop-off","230","Manhattan","Times Sq/Theatre District","213577"
"2019-11-01","Yellow Taxi","Pick-up","230","Manhattan","Times Sq/Theatre District","243859"
"2019-11-01","Yellow Taxi","Drop-off","231","Manhattan","TriBeCa/Civic Center","110093"
"2019-11-01","Yellow Taxi","Pick-up","231","Manhattan","TriBeCa/Civic Center","109697"
"2019-11-01","Yellow Taxi","Drop-off","232","Manhattan","Two Bridges/Seward Park","27698"
"2019-11-01","Yellow Taxi","Pick-up","232","Manhattan","Two Bridges/Seward Park","9167"
"2019-11-01","Yellow Taxi","Drop-off","233","Manhattan","UN/Turtle Bay South","99099"
"2019-11-01","Yellow Taxi","Pick-up","233","Manhattan","UN/Turtle Bay South","85090"
"2019-11-01","Yellow Taxi","Drop-off","234","Manhattan","Union Sq","171729"
"2019-11-01","Yellow Taxi","Pick-up","234","Manhattan","Union Sq","199979"
"2019-11-01","Yellow Taxi","Drop-off","235","Bronx","University Heights/Morris Heights","1369"
"2019-11-01","Yellow Taxi","Pick-up","235","Bronx","University Heights/Morris Heights","464"
"2019-11-01","Yellow Taxi","Drop-off","236","Manhattan","Upper East Side North","298864"
"2019-11-01","Yellow Taxi","Pick-up","236","Manhattan","Upper East Side North","284440"
"2019-11-01","Yellow Taxi","Drop-off","237","Manhattan","Upper East Side South","289369"
"2019-11-01","Yellow Taxi","Pick-up","237","Manhattan","Upper East Side South","321103"
"2019-11-01","Yellow Taxi","Drop-off","238","Manhattan","Upper West Side North","151225"
"2019-11-01","Yellow Taxi","Pick-up","238","Manhattan","Upper West Side North","140771"
"2019-11-01","Yellow Taxi","Drop-off","239","Manhattan","Upper West Side South","181236"
"2019-11-01","Yellow Taxi","Pick-up","239","Manhattan","Upper West Side South","187327"
"2019-11-01","Yellow Taxi","Drop-off","240","Bronx","Van Cortlandt Park","225"
"2019-11-01","Yellow Taxi","Pick-up","240","Bronx","Van Cortlandt Park","30"
"2019-11-01","Yellow Taxi","Drop-off","241","Bronx","Van Cortlandt Village","1021"
"2019-11-01","Yellow Taxi","Pick-up","241","Bronx","Van Cortlandt Village","231"
"2019-11-01","Yellow Taxi","Drop-off","242","Bronx","Van Nest/Morris Park","851"
"2019-11-01","Yellow Taxi","Pick-up","242","Bronx","Van Nest/Morris Park","387"
"2019-11-01","Yellow Taxi","Drop-off","243","Manhattan","Washington Heights North","12742"
"2019-11-01","Yellow Taxi","Pick-up","243","Manhattan","Washington Heights North","1239"
"2019-11-01","Yellow Taxi","Drop-off","244","Manhattan","Washington Heights South","23673"
"2019-11-01","Yellow Taxi","Pick-up","244","Manhattan","Washington Heights South","6822"
"2019-11-01","Yellow Taxi","Drop-off","245","Staten Island","West Brighton","86"
"2019-11-01","Yellow Taxi","Pick-up","245","Staten Island","West Brighton","7"
"2019-11-01","Yellow Taxi","Drop-off","246","Manhattan","West Chelsea/Hudson Yards","130838"
"2019-11-01","Yellow Taxi","Pick-up","246","Manhattan","West Chelsea/Hudson Yards","111719"
"2019-11-01","Yellow Taxi","Drop-off","247","Bronx","West Concourse","2325"
"2019-11-01","Yellow Taxi","Pick-up","247","Bronx","West Concourse","775"
"2019-11-01","Yellow Taxi","Drop-off","248","Bronx","West Farms/Bronx River","719"
"2019-11-01","Yellow Taxi","Pick-up","248","Bronx","West Farms/Bronx River","199"
"2019-11-01","Yellow Taxi","Drop-off","249","Manhattan","West Village","110640"
"2019-11-01","Yellow Taxi","Pick-up","249","Manhattan","West Village","136387"
"2019-11-01","Yellow Taxi","Drop-off","250","Bronx","Westchester Village/Unionport","719"
"2019-11-01","Yellow Taxi","Pick-up","250","Bronx","Westchester Village/Unionport","273"
"2019-11-01","Yellow Taxi","Drop-off","251","Staten Island","Westerleigh","106"
"2019-11-01","Yellow Taxi","Pick-up","251","Staten Island","Westerleigh","6"
"2019-11-01","Yellow Taxi","Drop-off","252","Queens","Whitestone","1112"
"2019-11-01","Yellow Taxi","Pick-up","252","Queens","Whitestone","162"
"2019-11-01","Yellow Taxi","Drop-off","253","Queens","Willets Point","177"
"2019-11-01","Yellow Taxi","Pick-up","253","Queens","Willets Point","11"
"2019-11-01","Yellow Taxi","Drop-off","254","Bronx","Williamsbridge/Olinville","897"
"2019-11-01","Yellow Taxi","Pick-up","254","Bronx","Williamsbridge/Olinville","351"
"2019-11-01","Yellow Taxi","Drop-off","255","Brooklyn","Williamsburg (North Side)","17795"
"2019-11-01","Yellow Taxi","Pick-up","255","Brooklyn","Williamsburg (North Side)","4675"
"2019-11-01","Yellow Taxi","Drop-off","256","Brooklyn","Williamsburg (South Side)","15358"
"2019-11-01","Yellow Taxi","Pick-up","256","Brooklyn","Williamsburg (South Side)","3651"
"2019-11-01","Yellow Taxi","Drop-off","257","Brooklyn","Windsor Terrace","2969"
"2019-11-01","Yellow Taxi","Pick-up","257","Brooklyn","Windsor Terrace","288"
"2019-11-01","Yellow Taxi","Drop-off","258","Queens","Woodhaven","1344"
"2019-11-01","Yellow Taxi","Pick-up","258","Queens","Woodhaven","232"
"2019-11-01","Yellow Taxi","Drop-off","259","Bronx","Woodlawn/Wakefield","754"
"2019-11-01","Yellow Taxi","Pick-up","259","Bronx","Woodlawn/Wakefield","190"
"2019-11-01","Yellow Taxi","Drop-off","260","Queens","Woodside","6978"
"2019-11-01","Yellow Taxi","Pick-up","260","Queens","Woodside","3112"
"2019-11-01","Yellow Taxi","Drop-off","261","Manhattan","World Trade Center","32084"
"2019-11-01","Yellow Taxi","Pick-up","261","Manhattan","World Trade Center","39688"
"2019-11-01","Yellow Taxi","Drop-off","262","Manhattan","Yorkville East","93724"
"2019-11-01","Yellow Taxi","Pick-up","262","Manhattan","Yorkville East","86703"
"2019-11-01","Yellow Taxi","Drop-off","263","Manhattan","Yorkville West","130770"
"2019-11-01","Yellow Taxi","Pick-up","263","Manhattan","Yorkville West","128663"
"2019-11-01","Yellow Taxi","Drop-off","264","Unknown","N/A","44955"
"2019-11-01","Yellow Taxi","Drop-off","265","N/A","Outside of NYC","16593"
"2019-10-01","FHV - High Volume","Drop-off","1","EWR","Newark Airport","131789"
"2019-10-01","FHV - High Volume","Drop-off","2","Queens","Jamaica Bay","37"
"2019-10-01","FHV - High Volume","Pick-up","2","Queens","Jamaica Bay","30"
"2019-10-01","FHV - High Volume","Drop-off","3","Bronx","Allerton/Pelham Gardens","36135"
"2019-10-01","FHV - High Volume","Pick-up","3","Bronx","Allerton/Pelham Gardens","37602"
"2019-10-01","FHV - High Volume","Drop-off","4","Manhattan","Alphabet City","72948"
"2019-10-01","FHV - High Volume","Pick-up","4","Manhattan","Alphabet City","86836"
"2019-10-01","FHV - High Volume","Drop-off","5","Staten Island","Arden Heights","4673"
"2019-10-01","FHV - High Volume","Pick-up","5","Staten Island","Arden Heights","4832"
"2019-10-01","FHV - High Volume","Drop-off","6","Staten Island","Arrochar/Fort Wadsworth","8559"
"2019-10-01","FHV - High Volume","Pick-up","6","Staten Island","Arrochar/Fort Wadsworth","8307"
"2019-10-01","FHV - High Volume","Drop-off","7","Queens","Astoria","207831"
"2019-10-01","FHV - High Volume","Pick-up","7","Queens","Astoria","199676"
"2019-10-01","FHV - High Volume","Drop-off","8","Queens","Astoria Park","546"
"2019-10-01","FHV - High Volume","Pick-up","8","Queens","Astoria Park","537"
"2019-10-01","FHV - High Volume","Drop-off","9","Queens","Auburndale","17974"
"2019-10-01","FHV - High Volume","Pick-up","9","Queens","Auburndale","18085"
"2019-10-01","FHV - High Volume","Drop-off","10","Queens","Baisley Park","44673"
"2019-10-01","FHV - High Volume","Pick-up","10","Queens","Baisley Park","54217"
"2019-10-01","FHV - High Volume","Drop-off","11","Brooklyn","Bath Beach","20978"
"2019-10-01","FHV - High Volume","Pick-up","11","Brooklyn","Bath Beach","20129"
"2019-10-01","FHV - High Volume","Drop-off","12","Manhattan","Battery Park","4461"
"2019-10-01","FHV - High Volume","Pick-up","12","Manhattan","Battery Park","3395"
"2019-10-01","FHV - High Volume","Drop-off","13","Manhattan","Battery Park City","117893"
"2019-10-01","FHV - High Volume","Pick-up","13","Manhattan","Battery Park City","119807"
"2019-10-01","FHV - High Volume","Drop-off","14","Brooklyn","Bay Ridge","107579"
"2019-10-01","FHV - High Volume","Pick-up","14","Brooklyn","Bay Ridge","102211"
"2019-10-01","FHV - High Volume","Drop-off","15","Queens","Bay Terrace/Fort Totten","13396"
"2019-10-01","FHV - High Volume","Pick-up","15","Queens","Bay Terrace/Fort Totten","12584"
"2019-10-01","FHV - High Volume","Drop-off","16","Queens","Bayside","39799"
"2019-10-01","FHV - High Volume","Pick-up","16","Queens","Bayside","40774"
"2019-10-01","FHV - High Volume","Drop-off","17","Brooklyn","Bedford","181839"
"2019-10-01","FHV - High Volume","Pick-up","17","Brooklyn","Bedford","172911"
"2019-10-01","FHV - High Volume","Drop-off","18","Bronx","Bedford Park","84390"
"2019-10-01","FHV - High Volume","Pick-up","18","Bronx","Bedford Park","85677"
"2019-10-01","FHV - High Volume","Drop-off","19","Queens","Bellerose","11872"
"2019-10-01","FHV - High Volume","Pick-up","19","Queens","Bellerose","13866"
"2019-10-01","FHV - High Volume","Drop-off","20","Bronx","Belmont","54658"
"2019-10-01","FHV - High Volume","Pick-up","20","Bronx","Belmont","56467"
"2019-10-01","FHV - High Volume","Drop-off","21","Brooklyn","Bensonhurst East","46800"
"2019-10-01","FHV - High Volume","Pick-up","21","Brooklyn","Bensonhurst East","47056"
"2019-10-01","FHV - High Volume","Drop-off","22","Brooklyn","Bensonhurst West","63047"
"2019-10-01","FHV - High Volume","Pick-up","22","Brooklyn","Bensonhurst West","62733"
"2019-10-01","FHV - High Volume","Drop-off","23","Staten Island","Bloomfield/Emerson Hill","30224"
"2019-10-01","FHV - High Volume","Pick-up","23","Staten Island","Bloomfield/Emerson Hill","26737"
"2019-10-01","FHV - High Volume","Drop-off","24","Manhattan","Bloomingdale","33482"
"2019-10-01","FHV - High Volume","Pick-up","24","Manhattan","Bloomingdale","35966"
"2019-10-01","FHV - High Volume","Drop-off","25","Brooklyn","Boerum Hill","106400"
"2019-10-01","FHV - High Volume","Pick-up","25","Brooklyn","Boerum Hill","117574"
"2019-10-01","FHV - High Volume","Drop-off","26","Brooklyn","Borough Park","83674"
"2019-10-01","FHV - High Volume","Pick-up","26","Brooklyn","Borough Park","79910"
"2019-10-01","FHV - High Volume","Drop-off","27","Queens","Breezy Point/Fort Tilden/Riis Beach","1137"
"2019-10-01","FHV - High Volume","Pick-up","27","Queens","Breezy Point/Fort Tilden/Riis Beach","614"
"2019-10-01","FHV - High Volume","Drop-off","28","Queens","Briarwood/Jamaica Hills","38110"
"2019-10-01","FHV - High Volume","Pick-up","28","Queens","Briarwood/Jamaica Hills","38929"
"2019-10-01","FHV - High Volume","Drop-off","29","Brooklyn","Brighton Beach","36652"
"2019-10-01","FHV - High Volume","Pick-up","29","Brooklyn","Brighton Beach","34597"
"2019-10-01","FHV - High Volume","Drop-off","30","Queens","Broad Channel","817"
"2019-10-01","FHV - High Volume","Pick-up","30","Queens","Broad Channel","687"
"2019-10-01","FHV - High Volume","Drop-off","31","Bronx","Bronx Park","8587"
"2019-10-01","FHV - High Volume","Pick-up","31","Bronx","Bronx Park","7902"
"2019-10-01","FHV - High Volume","Drop-off","32","Bronx","Bronxdale","40823"
"2019-10-01","FHV - High Volume","Pick-up","32","Bronx","Bronxdale","42904"
"2019-10-01","FHV - High Volume","Drop-off","33","Brooklyn","Brooklyn Heights","104085"
"2019-10-01","FHV - High Volume","Pick-up","33","Brooklyn","Brooklyn Heights","109511"
"2019-10-01","FHV - High Volume","Drop-off","34","Brooklyn","Brooklyn Navy Yard","23075"
"2019-10-01","FHV - High Volume","Pick-up","34","Brooklyn","Brooklyn Navy Yard","20928"
"2019-10-01","FHV - High Volume","Drop-off","35","Brooklyn","Brownsville","96744"
"2019-10-01","FHV - High Volume","Pick-up","35","Brooklyn","Brownsville","103804"
"2019-10-01","FHV - High Volume","Drop-off","36","Brooklyn","Bushwick North","177408"
"2019-10-01","FHV - High Volume","Pick-up","36","Brooklyn","Bushwick North","173335"
"2019-10-01","FHV - High Volume","Drop-off","37","Brooklyn","Bushwick South","244950"
"2019-10-01","FHV - High Volume","Pick-up","37","Brooklyn","Bushwick South","231012"
"2019-10-01","FHV - High Volume","Drop-off","38","Queens","Cambria Heights","13942"
"2019-10-01","FHV - High Volume","Pick-up","38","Queens","Cambria Heights","16413"
"2019-10-01","FHV - High Volume","Drop-off","39","Brooklyn","Canarsie","128049"
"2019-10-01","FHV - High Volume","Pick-up","39","Brooklyn","Canarsie","132057"
"2019-10-01","FHV - High Volume","Drop-off","40","Brooklyn","Carroll Gardens","55900"
"2019-10-01","FHV - High Volume","Pick-up","40","Brooklyn","Carroll Gardens","60510"
"2019-10-01","FHV - High Volume","Drop-off","41","Manhattan","Central Harlem","131560"
"2019-10-01","FHV - High Volume","Pick-up","41","Manhattan","Central Harlem","140088"
"2019-10-01","FHV - High Volume","Drop-off","42","Manhattan","Central Harlem North","166926"
"2019-10-01","FHV - High Volume","Pick-up","42","Manhattan","Central Harlem North","175720"
"2019-10-01","FHV - High Volume","Drop-off","43","Manhattan","Central Park","45175"
"2019-10-01","FHV - High Volume","Pick-up","43","Manhattan","Central Park","39600"
"2019-10-01","FHV - High Volume","Drop-off","44","Staten Island","Charleston/Tottenville","6430"
"2019-10-01","FHV - High Volume","Pick-up","44","Staten Island","Charleston/Tottenville","5942"
"2019-10-01","FHV - High Volume","Drop-off","45","Manhattan","Chinatown","53970"
"2019-10-01","FHV - High Volume","Pick-up","45","Manhattan","Chinatown","58131"
"2019-10-01","FHV - High Volume","Drop-off","46","Bronx","City Island","3569"
"2019-10-01","FHV - High Volume","Pick-up","46","Bronx","City Island","3167"
"2019-10-01","FHV - High Volume","Drop-off","47","Bronx","Claremont/Bathgate","55997"
"2019-10-01","FHV - High Volume","Pick-up","47","Bronx","Claremont/Bathgate","57994"
"2019-10-01","FHV - High Volume","Drop-off","48","Manhattan","Clinton East","205388"
"2019-10-01","FHV - High Volume","Pick-up","48","Manhattan","Clinton East","240904"
"2019-10-01","FHV - High Volume","Drop-off","49","Brooklyn","Clinton Hill","138365"
"2019-10-01","FHV - High Volume","Pick-up","49","Brooklyn","Clinton Hill","138395"
"2019-10-01","FHV - High Volume","Drop-off","50","Manhattan","Clinton West","138889"
"2019-10-01","FHV - High Volume","Pick-up","50","Manhattan","Clinton West","161258"
"2019-10-01","FHV - High Volume","Drop-off","51","Bronx","Co-Op City","62031"
"2019-10-01","FHV - High Volume","Pick-up","51","Bronx","Co-Op City","61736"
"2019-10-01","FHV - High Volume","Drop-off","52","Brooklyn","Cobble Hill","28964"
"2019-10-01","FHV - High Volume","Pick-up","52","Brooklyn","Cobble Hill","33536"
"2019-10-01","FHV - High Volume","Drop-off","53","Queens","College Point","29283"
"2019-10-01","FHV - High Volume","Pick-up","53","Queens","College Point","27598"
"2019-10-01","FHV - High Volume","Drop-off","54","Brooklyn","Columbia Street","13003"
"2019-10-01","FHV - High Volume","Pick-up","54","Brooklyn","Columbia Street","14076"
